Питающий канал;Песчаник от мелко-тонкозернистого до тонкозернистого с глинистым, участками с карбонатным цементом. Текстуры: массивная, реже горизонтально-слоистая, прослоями с рябью течения. В верхней части встречаются прослои алевролита глинистого горизонтально-слоистого и линзовиднослоистого, в линзах-песчаник с рябью течения. Характерны многочисленные разноразмерные интракласты алевролита глинистого. В крупных сохранены первичные текстуры и встречается биотурбация (Ph). УРСМ на плоскостях напластования.
Питающий канал;Песчаник от мелко-тонкозернистого до тонкозернистого с глинистым, участками с карбонатным цементом. Текстуры: массивная, редкими прослоями-горизонтально-слоистая, рябь течений. В кровле-переслаивание алевролита глинистого и песчаника тонко-зернистого с рябью течения. Характерны прослои с многочисленными разноразмерными интракластами алевролита глинистого. В некоторых интракластах сохранена первичная градационная текстура. Песчаник с глинистым цементом слабонефтенасыщен.
Питающий канал;Песчаник тонкозернистый до мелкотонкозернистого с глинисто-карбонатным и карбонатно-глинистым цементом с редкими (до 15 см) пачками переслаивания песчаника тонкозернистого и алевритистых глин с рябью течения и биотурбацией (Ph, Pl, Sc). Текстура в песчаниках массивная, отмечены эрозионные поверхности с глинистыми интракластами
Питающий канал;Переслаивание песчаника тонкозернистого и алевролита глинистого до песчаника тонкозернистого в верхней части. Текстуры: в песчаниках-рябь течений, горизонтальнослоистая, деформации, в алевролите-градационная.
Питающий канал;Алевролит глинистый до аргиллита. Текстуры: градационная, участками деформации (оползания). Биотурбация слабая (ст.2) (Ph, He).
Питающий канал;Песчаник мелко-тонкозернистый до тонкозернистого с карбонатным и глинистокарбонатным цементом. Текстуры: массивная, горизонтально-слоистая, рябь течений, единичные прослои с деформациями, фито-детритовые импульсы.
Питающий канал;Песчаник мелко-тонко-зернистый массивный с карбонатно-глинистым, глинисто-карбонатным и глинистым цементом. В средней части слоя выделяется прослой карбонатизации и сидеритизации. По слою интракласты аргиллита. Текстуры обезвоживания, жидкие илы.
Питающий канал;Песчаник мелкозернистый до мелко-тонкозернистого массивный с прослоями горизонтально й слоистости за счет распределения УРД. По слою наблюдается большое количество мелких (первые мм) уплощенных интракластов игольчатой формы. В подошве прослой песчаника тонкозернистого с крупными (2-5 мм, редко до 10-12 мм) интракластами аргиллитов полуокатанных с сохраненной текстурой нижележащих пород.
Питающий канал;Песчаник мелко-тонкозернистый, реже тонкозернистый преимущественно с массивной текстурой, изредка нарушенной текстурами взмучивания , с прослоями дебрисных песчаников и горизонтальной слоистостью. По слою встречаются прослои с мелкими рассеянными игольчатыми интракластами. В верхней части слоя песчаник гетеролитовый с текстурами fluid muds и восходящей рябью течения. Цемент глинистый, карбонатно-глинистый. Выделяется пачка карбонатизации.
Питающий канал;Песчаники от мелко-тонкозернистых до мелкозернистых в средней части слоя. В подошве виднеется прослой инт ракластовых пе счаников. Интракласты полуокатаны размером от первых мм до размера равного диаметру керна, уплощенные, вытянутой формы, часто извилистые, игольчатые, ориентированные параллельно напластованию. По слою виднеются прослои с горизонтальной слоистостью. К кровле интервала отмечаются текстуры взмучивания. Цемент преимущественно глинистый, реже карбонатный и карбонатно-глинистый. В кровле выделяется карбонатизация.
Питающий канал;Песчаник тонкозернистый с карбонатно-глинистым и глинисто-карбонатным цементом. В нижней половине -текстуры обезвоживания, в верхней-массивная. По слою редкие мелкие глинистые интракласты.
Питающий канал;Аргиллит алевритистый с линзами песчаного материала. Текстуры деформации. Единичный прослой дебрисного песчаника. Песчаник тонкозернистый с глинисто-карбонатным и карбонатно-глинистым цементом. Текстуры: обезвоживания, массивная, слабая горизонтально-слоистая.Единичные глинистые интракласты по слою. В кровле крупные неокатанные интракласты аргиллита алевритистого.
Питающий канал;Песчаник от мелкозернистого до тонкозернистого светло-серый с цементом от глинистого до карбонатного с прослоями дебрисного песчаника серого от мелкозернистого до тонкозернистого в верхней части слоя и прослоями алевролита глинистого темно-серого. Текстура: массивная, косая слоистая, рябь течения, линзовидно-волнистая слоистость, тонко-линзовидная слоистость, линзовидная слоистость сформированная волнами, биотурбация развита спорадически, ходы Ph. Наблюдается несколько циклов изменения зернистости (уменьшается к кровле) к подошве циклов приурочены интракласты аргиллитов.
Питающий канал;Песчаник тонко-зернистый светло-серый с карбонатно-глинистым цементом массивный с единичными интракластами.
Питающий канал;Песчаник средне-мелкозернистый серый с  прослоями алевролита глинистого и аргиллита. Цемент от глинистого до карбонатного. Текстуры: массивная, дебрисная, тонко-линзовидно слоист ая, деформационная, рябь течения, пламенные текстуры, градационная слоистость в глинистых прослоях. По интервалу интракласты аргиллита неокатанной формы, продолговатые, ориентированы преимущественно по напластованию. По всему интервалу УРД.
Проксимальный прирусловой вал;Алевролит глинистый темно-серый с прослоями песчаника тонко-зернистого светло-серого и аргиллита алевритистого серого. Текстуры: градационная, массивная, тонколинзовидная слоистость, биотурбация от слабой до средней степени интенсивности и разнообразия, ходы Ph, Pl, Sc, зерна Py.
Проксимальный прирусловой вал;Аргиллит алевритистый темно-серый с тонкими прослоями песчаника тонкозернистого серого с карбонатным цементом переходящий в алевролит глинистый темносерый с тонкими прослоями песчаника тонко-зернистого светло-серого с карбонатным цементом и прослоями аргиллита алевритистого черного. Текстуры: массивная, градационная, тонко-линзовидно слоистая, биотурбация сильной степени интенсивности и слабого разнообразия, ходы Ph, He, Cos, по слою редкий ихтиодетрит, зерна Py.
Проксимальный прирусловой вал;Переслаивание песчаника светло-серого тонкозернистого с глинистым и карбонатным цементом с алевролитом глинистым темносерым. Текстуры: рябь течения, тонколинзовидная слоистость, линзовидная слоистость, сформированная течением, биотурбация слабая, ходы Ph.
Проксимальный прирусловой вал;Песчаник от мелкозернистого до тонкозернистого светло-серый с цементом от глинистого до карбонатного с прослоями дебрисного песчаника серого от мелкозернистого до тонкозернистого в верхней части слоя и прослоями алевролита глинистого темно-серого. Текстура: массивная, косая слоистая, рябь течения, линзовидно-волнистая слоистость, тонко-линзовидная слоистость, линзовидная слоистость сформированная волнами, биотурбация развита спорадически, ходы Ph. Наблюдается несколько циклов изменения зернистости (уменьшается к кровле) к подошве циклов приурочены интракласты аргиллитов.
Проксимальный прирусловой вал;Чередование пачек песчаника тонкозернистого до мелко-зернистого светлосерого с глинистым и карбонатным цементом с единичным прослоем дебрисного песчаника серого тонкозернистого и алевролита глинистого темно-серого с тонким переслаиванием песчаника тонкозернистого светло-серого с прослоем алевролита глинистого темно-серого и аргиллита черного и пачек переслаивания алевролита глинистого темно-серого с тонким прослоем песчаника тонкозернистого светло-серого и аргиллита черного. Текстуры: массивная, горизонтальнослоистая, рябь течений, биотурбация развита спорадически. Биотурбация представлена ходами Pl, Ph. По слою редкие деформации.
Проксимальный прирусловой вал;Фронтальная зона проксимальной части лопасти
Проксимальный прирусловой вал;Песчаник тонкозернистый светло-серый с глинистым цементом с прослоем дебрисного песчаника тонкозернистого серого и алевролита глинистого темно-серого. Текстуры: массивная, рябь течения, линзовидно-волнисто-слоистая, тонколинзовидная слоистость, линзовиднослоистая, сформированная течением. Единичная биотурбация Sc. Редкие деформации.
Проксимальный прирусловой вал;Переслаивание песчаника тонкозернистого светлосерого с глинистым цементом и алевролита глинистого темно-серого с редким прослоем дебрисного песчаника серого тонкозернистого. Текстуры: массивная, тонкая линзовидная слоистость, линзовидная слоистость, сформированная течением, рябь течений, деформации. Биотурбация слабой степени интенсивности и разнообразия, ходы Ph, He, Pl.
Проксимальный прирусловой вал;Песчаник светло-серый тонкозернистый с глинистым цементом с единичным прослоем песчаника дебрисного серого тонкозернистого с глинистым цементом. Текстуры: массивная, рябь течений. По слою редкие интракласты аргиллита.
Проксимальный прирусловой вал;Переслаивание алевролита глинистого темно-серого с песчаником тонкозернистым светло-серым с глинистым цементом. Текстуры: тонко-линзовидная слоистость, градационная, линзовидная слоистость, сформированная течением, рябь течений. Отмечается единичная биотурбация, ходы Sc, углефицированные обломки древесины.
Проксимальный прирусловой вал;Песчаник светло-серый тонкозернистый с глинистым цементом с прослоями песчаника дебрисного серого тонкозернистого с глинистым цементом и алевролита глинистого темно-серого. Текстуры: массивная, тонколинзовидная слоистость. Отмечаются редкие интракласты аргиллита, деформации.
Проксимальный прирусловой вал;Песчаник мелкозернистый светло-серый с глинистым и карбонатным цементом с единичным прослоем песчаника дебрисного с глинистым цементом и алевролита глинистого темно-серого. Текстуры: массивная, тонко-линзовидная слоистость. В подошве слоя интракласты аргиллита
Проксимальный прирусловой вал;Переслаивание песчаника тонкозернистого светлосерого с глинистым цементом с дебрисным песчаником серым тонкозернистым с глинистым цементом, алевролитом глинистым темно-серым, аргиллитом черным. Текстуры: градационная, тонко-линзовидная слоистость, горизонтальная слоистость. По слою редкие интракласты аргиллита.
Проксимальный прирусловой вал;Песчаник тонкозернистый светло-серый с карбонатно-глинистым цементом массивный с единичными интракластами.
Проксимальный прирусловой вал;Песчаник от тонкозернистого до мелкозернистого светлосерый с глинистым и карбонатным цементом с единичным прослоем алевролита глинистого темно-серого и дебрисного песчаника серого цвета. Текстуры: массивная, рябь течений, волнистая слоистость
Проксимальный прирусловой вал;Переслаивание дебрисного песчаника серого цвета тонкозернистого с глинистым цементом, песчаника тонкозернистого светло-серого с глинистым цементом и редкими прослоями алевролита глинистого темно-серого и аргиллита чёрного. Текстуры: массивная, тонко-линзовидная слоистость, рябь течений, градационная слоистость, биотурбации (редкие ходы: Pl, Ph, Sc). По слою редкие интракласты.
Проксимальный прирусловой вал;Песчаник тонкозернистый светлосерый с цементом от глинистого до карбонатного, с единичным переслаиванием алевролита глинистого темно-серого, аргиллита черного и прослоями дебрисного песчаника. Текстуры: массивная, рябь течений, единичные деформации. Единичная биотурбация представлена ходами Pl, Te.
Проксимальный прирусловой вал;Чередование пачек переслаивания алевролита глинистого темно-серого с прослоями песчаника тонкозернистого светло-серого с глинистым цементом и единичными прослоями аргиллита алевритистого чёрного и песчаника тонкозернистого светло-серого с глинистым, карбонатно-глинистым, карбонатным цементом с прослоем алевролита глинистого темно-серого . Текстуры: массивная, горизонтальная слоистость, рябь течений, тонко-линзовидная слоистость, деформации. Биотурбация развита спорадически (единичные ходы: Pl, He). По слою редкие прослои дебрисного песчаника
Проксимальный прирусловой вал;Алевролит глинистый с линзами песчаного материала , деформационный, градационнослоистый . линзы смяты в микроскладки и наклонены под углом.
Проксимальный прирусловой вал;Алевролит глинистый с линзами песчаного материала, в подошве два слойка до 8 см с карбонатным цементом . текстура тонко-линзовидно слоистая с мелкими биотурбациями (Ph) , градационнослоистая. В кровле массивный.
Проксимальный прирусловой вал;Песчаник тонкозернистый серый, с прослоями алевролита глинистого и аргиллита. Цемент глинистый. Текстуры: деформационная, рябь течений, тонкая линзовидная слоистость. Интракласты аргиллита.
Проксимальный прирусловой вал;Неравномерное переслаивание песчаника тонко-зернистого, алевролита глинистого, аргиллита. Текстуры осложнены многочисленными крупными деформациями, наблюдаются текстуры ряби течения, тонколинзовидной слоистости, градационной в глинистых прослоях. УРД на поверхностях напластования. Цемент глинистый, местами карбонатизирован.
Проксимальный прирусловой вал;Песччаник  тонкозернистый с глинисто-карбонатным цементом. Текстуры: массивная, деформационная ( оползания ) и горизонтальная слоистость. Выделяются пачки гетеролитовых песчаников с текстурами восходящей ряби течения, часто обогащенные детритом. 
Проксимальный прирусловой вал;Песчаник тонкозернистый с карбонатным и глинистокарбонатным цементом с пачкой переслаивания алевролита глинистого и песчаника тонкозернистого (17 см). Текстуры в песчанике: массивная, обезвоживания, рябь течений, деформационная. Микросдвиги.
Проксимальный прирусловой вал;Песчаник тонкозернистый с карбонатным, глинисто-карбонатным цементом в интервале 3857,7-3858,5 м-зона карбонатизации. Многочисленные деформации. Текстуры оползания, микросдвиги. Характерны разноразмерные разноориентированные обломки аргиллита алевритистого. Многочисленный УГСМ по слою.
Проксимальный прирусловой вал;Пачки переслаивания песчаника тонкозернистого и гетеролитов с доминированием песчаника тонкозернистого . Цемент карбонатный. Текстуры: горизонтально-слоистая, рябь течений, градационная, текстуры нарушены деформацией (оползания, микросдвиги). Прослои с дебрисными песчаниками
Проксимальный прирусловой вал;Песчаник тонкозернистый с  прослоями аргиллита. Текстуры: горизонтально-слоистая , массивная , тонко-линзовидно-слоистая , биотурбированная, рябь течения, градационно слоистая. Биотурбация слабой степени интенсивно сти представлена Cos, He?, Te, Th, Pl. Цемент в песчаниках от глинистого до карбонатного. 
Проксимальный прирусловой вал;Алевролит песчаный с прослоями песчаника тонкозернистого и аргиллитов в верхней части слоя. текстуры : массивная , деформационная , т о н к о-линзовидно слоистая, дебрисная в песчаника х , градационная , восходящая рябь течения. По интервалу крупные деформации, интракласты глинистых пород. Единичные УРО, многочисленный УРД. Цемент в пе счаниках глинистый.
Проксимальный прирусловой вал;Песчаник тонкозернистый светло-серый с пачками переслаивания алевролита глинистого темно-серого и песчаника тонкозернистого светло-серого и серого. Цемент от глинистого до глинисто-карбонатного. Текстуры: деформации (микросдвиги в песчанике и пачках переслаивания), массивная, горизонтально-слоистая, рябь течений и восходящая рябь течений, жидкие илы. Биотурбация слабой степени интенсивности и разнообразия (ходы Pl, Te, Sc). Отмечаются прослои с УРД на поверхностях напластования, фитодетритовые импульсы, интракласты аргиллита в кровле слоя. В нижней части слоя зеркала скольжения.
Проксимальный прирусловой вал;Неравномерное переслаивание песчаника тонко-зернистого и алевролита с тонкими прослоями аргиллита. Текстуры: деформации, массивная горизонтальная. Встречается УРД по интервалу.
Проксимальный прирусловой вал;Песчаник тонкозернистый с прослоями аргиллита. Текстуры: горизонтальнослоистая , массивная , т о н ко-линзовидно-слоистая , биотурбированная, рябь течения, градационно слоистая. Биотурбация слабой степени интенсивно сти представлена Cos, He?, Te, Th, Pl. Цемент в песчаниках от глинистого до карбонатного.
Проксимальный прирусловой вал;Песчаник тонко-мелкозернистый серый с прослоями алевролита глинистого и аргиллита. Цемент от глинистого до карбонатного. Текстуры: массивная, тонко-линзовидно слоистая, рябь течения , деформационная , градационная, биотурбированные пламенные текстуры. Биотурбация слабой степени интенсивности и разнообразия (Ph, Cos, Te, Pl), развита в глинистых прослоях. Интракласты аргиллитов неокатанной формы. По слою УРД, реже УРО
Проксимальный прирусловой вал;Песчаник средне-мелкозернистый серый с прослоями алевролита глинистого и аргиллита. Цемент от глинистого до карбонатного. Текстуры: массивная, дебрисная, тонко-линзовидно слоист ая, деформационная, рябь течения, пламенные текстуры, градационная слоистость в глинистых прослоях. По интервалу интеркласты аргиллита неокатанной формы, продолговатые, ориентированы преимущественно по напластованию . По всему интервалу УРД.
Проксимальный прирусловой вал;Песчаник тонкозернистый серый с прослоями алевролита глинистого и песчаника, аргиллита. Текстуры: массивная, деформационная, тонколинзовидно слоистая , горизонтально слоистая , градационная в глинистых прослоях. Цемент в песчаниках глинисто-карбонатный , карбонатно-глинистый , карбонатный . текстуры подчеркнуты УРД, УРО на поверхностях напластования.
Проксимальный прирусловой вал;Песчаник мелко-тонкозернистый серый с прослоями алевролита глинистого, аргиллита. Текстуры: массивная , дебрисная , деформационная, рябь течения, горизонтальная, тонко-линзовидно слоистая. Цемент от глинистого до карбонатно г о . единичные биотурбации в глинистых прослоях (Te, Ph). Деформации по размеру от крупных (на весь диаметр керна) до мелких (1-2 см). Встречаются единичные УРО на поверхностях напластования, детрит встречается повсеместно.
Проксимальный прирусловой вал;Алевролит глинистый с деформационными прослоями и внедрениями песчаника тонко-зернистого по слою. Также отмечаются частые микросбросовые деформации. Порода обогащена рассеянным (дебрисовым) УРД.
Проксимальный прирусловой вал;Песчаники тонко-зернистый, реже мелко-тонко-зернистый с текстурами горизонтальной слоистости, подчеркнутыми распределением УГСМ, цемент преимущественно карбонатный, реже карбонатно-глинистый. Выделяются пачки песчаных гетеролитов и алевролита серого массивного однородного, обогащенные дебрисом. Отмечаются текстуры деформации. Редко встречаются мелкие интракласты аргиллитов. Выделяются маломощные прослои (до 5 см), обогащенные дебрисом.
Фронтальная зона проксимальной части лопасти;Песчаник тонкозернистый светло-серый с пачками переслаивания алевролита глинистого темно-серого и песчаника тонкозернистого светло-серого, отмечаются также прослои дебрисного песчаника. Цемент карбонатноглинистый. Текстуры: массивная, градационная слоистость, линзовидная, рябь течений, пламенная, биотурбации. Биотурбация слабой степени интенсивности и разнобразия, ходы Ph. В кровле слоя интракласты аргиллита. УРД по напластованию. Вертикальные трещины, фитодетритовые импульсы. Слабое нефтенасыщение
Фронтальная зона проксимальной части лопасти;Песчаник тонкозернистый светло-серый с тонкими прослоями алевролита глинистого. Цемент в песчанике от карбонатно-глинистого до карбонатного. Текстуры: массивная, горизонтальнослоистая, пламенная. Отмечаются мелкие интракласты аргиллита.
Фронтальная зона проксимальной части лопасти;Песчаник мелко-тонкозернистый с пачками переслаивания алевролита глинистого темно-серого и песчаника тонкозернистого светло-с ерого. Отмечаются прослои дебрисного песчаника. Цемент в песчанике глинистый и карбонатно-глинистый, в кровле сидеритовый. Текстуры: массивная, градационная слоистость, горизонтально-слоистая, пламенная, рябь течений, линзовидная, деформации. Биотурбация от слабой до средней степени интенсивности и разнообразия, ходы Te, Sc, Pl, Ph. УРД на плоскостях напластования. Порода трещиноватая.
Фронтальная зона проксимальной части лопасти;Песчаник мелко-тонкозернистый светло-серый с глинистым, глинистокабонатным и карбонатным цементом. В кровле слоя дебрисный песчаник, по слою отмечаются интракласты аргиллита. На глубине 3578,25 мпереслаивание песчаника и алевролита глинистого. Текстуры: рябь течений, горизонтально-слоистая, массивная, деформации, биотурбации. Биотурбация слабой степени интенсивности и разнообразия, ходы Те. УРД на плоскостях напластования. В середине слоя керн трещиноват.
Фронтальная зона проксимальной части лопасти;Переслаивание алевролита глинистого темносерого и песчаника тонкозернистого светлосерого. Цемент в песчанике глинистый, в кровле слоя глинисто-карбонатный. Текстуры: массивная, горизонтальнослоистая, рябь течений, градационной слоистости. Биотурбация слабой степени интенсивности и разнообразия, ходы Ph, Pa, Cos, Pl.
Фронтальная зона проксимальной части лопасти;Песчаник тонкозернистый светло-серый с единичными тонкими прослоями алевролита глинистого. Цемент от глинистого до карбонатного. Текстуры: массивная, горизонтально-слоистая, пламенная, деформации. В кровле слоя мелкие интракласты аргиллита
Фронтальная зона проксимальной части лопасти;Аргиллит черный с тонкими (первые мм) с прослойками алевролита песчаного с карбонатным цементом. Породы трещиноватые в нижних 2,5 м разбиты до дресвы. Раковинный детрит по слою. Ихтиодетрит.
Фронтальная зона проксимальной части лопасти;Песчаник мелкозернистый с карбонатным цементом биотурбированный (Ch, As, Cyl).
Фронтальная зона проксимальной части лопасти;Песчаник мелкозернистый с глинистым цементом, нижние 30 см с карбонатным цементом. Отмечаются прослои алевролита глинистого. Текстуры: восходящая рябь течений, в прослоях-волнисто-слоистая, биотурбации. Биотурбация слабая (Sk, Pl). По слою включения пирита.
Фронтальная зона проксимальной части лопасти;От алевролита глинистого с линзами и слойками песчаника тонко-мелкозернистого до песчаника мелкозернистого с прослоями алевролита глинистого. Текстуры: линзовидно-слоистая, волнисто-слоистая, линзовидно-волнист-слоистая, биотурбации, рябь течений. Биотурбация в глинистых и песчаных прослоях средней степени (Sk, Pl, Cyl?).
Фронтальная зона проксимальной части лопасти;Алевролит глинистый с линзами и прослоями песчаника тонко-зернистого до мелкозернистого. Количество прослоев увеличивается к кровле. Текстуры: линзовидно-слоистая, волнистослоистая, линзовидно-волнисто-слоистая, биотурбации. Биотурбация до средней степени. Ходы Sk, Pl, Cyl?
Фронтальная зона проксимальной части лопасти;Песчаник мелко-зернистый с глинистым цементом. Текстуры: восходящая рябь течений.
Фронтальная зона проксимальной части лопасти;Песчаники мелко-тонко-зернистые от массивных до горизонтально-слоистых с частыми прослоями дебрисных песчаников в верхней части слоя. Отмечается частая смена цементации с плавными переходами от глинисто-карбонатного к карбонатному, реже выделяется карбонатно-глинистый цемент.
Фронтальная зона проксимальной части лопасти;Преимущественно песчаники мелко-тонко зернистые с текстурами : массивной слабо выраженной горизонтальной слоистости, иногда подчеркнутой намывами УРД, часто переходящей в восходящую рябь течения. Изредка наблюдаютс участки с текстурами взмучивания и конволютной слоистости, изредка пламенной (на контактах с глинистыми прослойками). По слою периодически выделяются пачки гетеролитов с текстурами восходящей ряби течения и fluid muds, градационно й слоистости в алевролитово-глинистых прослоях. Также периодически выделяются прослои дебритовых песчаников, обогащенных углисто-глинистым материалом , интракластами с деформированными текстурами. Породы с глинисто-карбонатным и карбонатным цементом. 
Фронтальная зона проксимальной части лопасти;Песчаник мелко-зернистый светло-серый с глинистым и карбонатным цементом с единичным прослоемпесчаника дебрисного с глинистым цементом и алевролита глинистого темно-серого. Текстуры: массивная, тонко-линзовидная слоистость. В подошве слоя интракласты аргиллита.
Фронтальная зона проксимальной части лопасти;Песчаник тонкозернистый светло-серый с тонкими прослоями алевролита глинистого. Цемент в песчанике от карбонатно-глинистого до карбонатного. Текстуры: массивная, горизонтально-слоистая, пламенная. Отмечаются мелкие интракласты аргиллита.
Фронтальная зона проксимальной части лопасти;Песчаник мелко-тонкозернистый светло-серый с глинистым, глинисто-кабонатным и карбонатным цементом. В кровле слоя дебрисный песчаник, по слою отмечаются интракласты аргиллита. На глубине 3578,25 м-переслаивание песчаника и алевролита глинистого. Текстуры: рябь течений, горизонтально-слоистая, массивная, деформации, биотурбации. Биотурбация слабой степени интенсивности и разнообразия, ходы Те. УРД на плоскостях напластования. В середине слоя керн трещиноват.
Фронтальная зона проксимальной части лопасти;Песчаник тонкозернистый светло-серый с единичными тонкими прослоями алевролита глинистого. Цемент от глинистого до карбонатного. Текстуры: массивная, горизонтально-слоистая, пламенная, деформации. В кровле слоя мелкие интракласты аргиллита.
